"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","task","correct","detect","correct_key","tasknum","practice_accuracy","practice","nback","n","number_practice_combines","response","BDMquizgrade","slider_start","stimnum","TOT","overall","performance_by_block","points_list","value_list","offer_list"
"","html-keyboard-response","474","820607","0.0-2.0-23.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","475","822129","0.0-2.0-23.0-2.0-42.0","null","<p>R</p>","null","detection","false","false","90","5","","","","","","","","","1","","","","","",""
"","html-keyboard-response","476","822135","0.0-2.0-23.0-2.0-43.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","477","822441","0.0-2.0-23.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","478","823332","0.0-2.0-23.0-3.0","887.3349998611957","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","479","840204","0.0-3.0-0.0-0.0","16868.090000003576","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","6","","","","","","24","","90.16804894652581","","","","","","",""
"","html-keyboard-response","480","844257","0.0-3.0-1.0-0.0","4050.7699998561293","<p style='font-size':25px> You want <strong> 1.96 </strong> points. </p> <p> The computer offers <strong>1.12</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","481","844364","0.0-3.0-3.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","482","847500","0.0-3.0-3.0-1.0-0.0","3134.48500004597","<p>In this task, you will need to press <strong>K</strong> every time you see the target letter <strong>T</strong>. </p><p>You must respond while the letter is on screen or your answer will not count.</p><p> Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","","",""
"","categorize-html","483","848094","0.0-3.0-3.0-2.0-0.0","590.5200000852346","<p>T</p>","75","detection","true","true","75","6","","","","","","","","","3","","","","","",""
"","html-keyboard-response","484","849015","0.0-3.0-3.0-2.0-1.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","485","849331","0.0-3.0-3.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","486","850841","0.0-3.0-3.0-2.0-3.0","null","<p>X</p>","null","detection","false","false","90","6","","","","","","","","","2","","","","","",""
"","html-keyboard-response","487","850848","0.0-3.0-3.0-2.0-4.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","488","851149","0.0-3.0-3.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","489","852667","0.0-3.0-3.0-2.0-6.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","","0","","","","","",""
"","html-keyboard-response","490","852674","0.0-3.0-3.0-2.0-7.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","491","852976","0.0-3.0-3.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","492","854489","0.0-3.0-3.0-2.0-9.0","null","<p>R</p>","null","detection","false","false","90","6","","","","","","","","","1","","","","","",""
"","html-keyboard-response","493","854495","0.0-3.0-3.0-2.0-10.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","494","854812","0.0-3.0-3.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","495","856319","0.0-3.0-3.0-2.0-12.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","","0","","","","","",""
"","html-keyboard-response","496","856326","0.0-3.0-3.0-2.0-13.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","497","856636","0.0-3.0-3.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","498","858157","0.0-3.0-3.0-2.0-15.0","null","<p>X</p>","null","detection","false","false","90","6","","","","","","","","","2","","","","","",""
"","html-keyboard-response","499","858165","0.0-3.0-3.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","500","858479","0.0-3.0-3.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","501","859987","0.0-3.0-3.0-2.0-18.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","","0","","","","","",""
"","html-keyboard-response","502","859994","0.0-3.0-3.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","503","860295","0.0-3.0-3.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","504","861807","0.0-3.0-3.0-2.0-21.0","null","<p>R</p>","null","detection","false","false","90","6","","","","","","","","","1","","","","","",""
"","html-keyboard-response","505","861813","0.0-3.0-3.0-2.0-22.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","506","862130","0.0-3.0-3.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","507","863643","0.0-3.0-3.0-2.0-24.0","null","<p>X</p>","null","detection","false","false","90","6","","","","","","","","","2","","","","","",""
"","html-keyboard-response","508","863649","0.0-3.0-3.0-2.0-25.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","509","863951","0.0-3.0-3.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","510","865469","0.0-3.0-3.0-2.0-27.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","","0","","","","","",""
"","html-keyboard-response","511","865476","0.0-3.0-3.0-2.0-28.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","512","865792","0.0-3.0-3.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","513","867307","0.0-3.0-3.0-2.0-30.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","","0","","","","","",""
"","html-keyboard-response","514","867313","0.0-3.0-3.0-2.0-31.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","515","867625","0.0-3.0-3.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","516","869144","0.0-3.0-3.0-2.0-33.0","null","<p>X</p>","null","detection","false","false","90","6","","","","","","","","","2","","","","","",""
"","html-keyboard-response","517","869151","0.0-3.0-3.0-2.0-34.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","518","869458","0.0-3.0-3.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","519","869792","0.0-3.0-3.0-2.0-36.0","329.7949999105185","<p>T</p>","75","detection","true","true","75","6","","","","","","","","","3","","","","","",""
"","html-keyboard-response","520","870976","0.0-3.0-3.0-2.0-37.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","521","871290","0.0-3.0-3.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","522","872798","0.0-3.0-3.0-2.0-39.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","","0","","","","","",""
"","html-keyboard-response","523","872805","0.0-3.0-3.0-2.0-40.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","524","873108","0.0-3.0-3.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","525","873602","0.0-3.0-3.0-2.0-42.0","491.6699999012053","<p>T</p>","75","detection","true","true","75","6","","","","","","","","","3","","","","","",""
"","html-keyboard-response","526","874618","0.0-3.0-3.0-2.0-43.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","527","874921","0.0-3.0-3.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","528","875823","0.0-3.0-3.0-3.0","899.890000000596","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","529","888860","0.0-3.0-4.0-0.0","13033.079999964684","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","7","","","","","","52","","27.490168710236063","","","","","","",""
"","html-keyboard-response","530","895060","0.0-3.0-5.0-0.0","6196.744999848306","<p style='font-size':25px> You want <strong> 3.08 </strong> points. </p> <p> The computer offers <strong>4.04</strong> points. </p><p> You will be given 4.04 points if you achieve at least 80% accuracy on this task. </p><img src=""./static/img/fractal1.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","531","895162","0.0-3.0-6.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","532","898004","0.0-3.0-6.0-1.0-0.0","2840.3849999886006","<p>In this task, you will need to press <strong>H</strong> every time you see the same letter you saw 3 letters ago.</p> <p>If the image on screen was not the one you saw 3 letters ago, do not press anything.</p><p>If you see a T, press <strong>K</strong> as fast as you can.</p><p>Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","533","899508","0.0-3.0-6.0-2.0-0.0","null","<p>R</p>","null","combine","false","false","90","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","534","899511","0.0-3.0-6.0-2.0-1.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","535","899817","0.0-3.0-6.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","536","901325","0.0-3.0-6.0-2.0-3.0","null","<p>E</p>","null","combine","false","false","90","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","537","901332","0.0-3.0-6.0-2.0-4.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","538","901648","0.0-3.0-6.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","539","903166","0.0-3.0-6.0-2.0-6.0","null","<p>X</p>","null","combine","false","false","90","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","540","903180","0.0-3.0-6.0-2.0-7.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","541","903497","0.0-3.0-6.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","542","904045","0.0-3.0-6.0-2.0-9.0","544.5199999958277","<p>R</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","543","905007","0.0-3.0-6.0-2.0-10.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","544","905313","0.0-3.0-6.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","545","905814","0.0-3.0-6.0-2.0-12.0","497.6299998816103","<p>E</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","546","906818","0.0-3.0-6.0-2.0-13.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","547","907129","0.0-3.0-6.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","548","907528","0.0-3.0-6.0-2.0-15.0","395.8650000859052","<p>X</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","549","908642","0.0-3.0-6.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","550","908944","0.0-3.0-6.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","551","910464","0.0-3.0-6.0-2.0-18.0","null","<p>E</p>","null","combine","false","false","90","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","552","910471","0.0-3.0-6.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","553","910779","0.0-3.0-6.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","554","911375","0.0-3.0-6.0-2.0-21.0","592.9399998858571","<p>T</p>","75","combine","true","true","75","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","555","912291","0.0-3.0-6.0-2.0-22.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","556","912594","0.0-3.0-6.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","557","913135","0.0-3.0-6.0-2.0-24.0","538.3399999700487","<p>X</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","558","914099","0.0-3.0-6.0-2.0-25.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","559","914401","0.0-3.0-6.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","560","914790","0.0-3.0-6.0-2.0-27.0","385.65500010736287","<p>E</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","561","915914","0.0-3.0-6.0-2.0-28.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","562","916226","0.0-3.0-6.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","563","916833","0.0-3.0-6.0-2.0-30.0","603.67999994196","<p>T</p>","75","combine","false","true","72","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","564","917737","0.0-3.0-6.0-2.0-31.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","565","918044","0.0-3.0-6.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","566","919551","0.0-3.0-6.0-2.0-33.0","null","<p>R</p>","null","combine","false","false","90","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","567","919557","0.0-3.0-6.0-2.0-34.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","568","919860","0.0-3.0-6.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","569","920962","0.0-3.0-6.0-2.0-36.0","1098.8649998325855","<p>E</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","570","921369","0.0-3.0-6.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","571","921675","0.0-3.0-6.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","572","922397","0.0-3.0-6.0-2.0-39.0","719.2149998154491","<p>T</p>","75","combine","false","true","72","7","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","573","923184","0.0-3.0-6.0-2.0-40.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","574","923491","0.0-3.0-6.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","575","924186","0.0-3.0-6.0-2.0-42.0","691.3600000552833","<p>R</p>","72","combine","true","false","72","7","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","576","924996","0.0-3.0-6.0-2.0-43.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","577","925299","0.0-3.0-6.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","578","940264","0.0-3.0-6.0-3.0","14961.949999909848","<p style='font-size:25px'>Great job! You earned 4.04 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","579","949853","0.0-3.0-8.0-0.0","9583.86000012979","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","8","","","","","","64","","42.36804470907709","","","","","","",""
"","html-keyboard-response","580","952356","0.0-3.0-9.0-0.0","2500.735000008717","<p style='font-size':25px> You want <strong> 3.56 </strong> points. </p> <p> The computer offers <strong>1.60</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","581","952462","0.0-3.0-11.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","582","956490","0.0-3.0-11.0-1.0-0.0","4025.080000050366","<p>In this task, you will need to press <strong>K</strong> every time you see the target letter <strong>T</strong>. </p><p>You must respond while the letter is on screen or your answer will not count.</p><p> Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","","",""
"","categorize-html","583","957995","0.0-3.0-11.0-2.0-0.0","null","<p>X</p>","null","detection","false","false","90","8","","","","","","","","","2","","","","","",""
"","html-keyboard-response","584","957999","0.0-3.0-11.0-2.0-1.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","585","958314","0.0-3.0-11.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","586","959835","0.0-3.0-11.0-2.0-3.0","null","<p>X</p>","null","detection","false","false","90","8","","","","","","","","","2","","","","","",""
"","html-keyboard-response","587","959841","0.0-3.0-11.0-2.0-4.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","588","960146","0.0-3.0-11.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","589","960612","0.0-3.0-11.0-2.0-6.0","463.37000001221895","<p>T</p>","75","detection","true","true","75","8","","","","","","","","","3","","","","","",""
"","html-keyboard-response","590","961651","0.0-3.0-11.0-2.0-7.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","591","961960","0.0-3.0-11.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","592","963475","0.0-3.0-11.0-2.0-9.0","null","<p>X</p>","null","detection","false","false","90","8","","","","","","","","","2","","","","","",""
"","html-keyboard-response","593","963481","0.0-3.0-11.0-2.0-10.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","594","963784","0.0-3.0-11.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","595","965294","0.0-3.0-11.0-2.0-12.0","null","<p>E</p>","null","detection","false","false","90","8","","","","","","","","","0","","","","","",""
"","html-keyboard-response","596","965299","0.0-3.0-11.0-2.0-13.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","597","965603","0.0-3.0-11.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","598","967121","0.0-3.0-11.0-2.0-15.0","null","<p>X</p>","null","detection","false","false","90","8","","","","","","","","","2","","","","","",""
"","html-keyboard-response","599","967127","0.0-3.0-11.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","600","967443","0.0-3.0-11.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","601","968963","0.0-3.0-11.0-2.0-18.0","null","<p>E</p>","null","detection","false","false","90","8","","","","","","","","","0","","","","","",""
"","html-keyboard-response","602","968970","0.0-3.0-11.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","603","969276","0.0-3.0-11.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","604","970787","0.0-3.0-11.0-2.0-21.0","null","<p>E</p>","null","detection","false","false","90","8","","","","","","","","","0","","","","","",""
"","html-keyboard-response","605","970793","0.0-3.0-11.0-2.0-22.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","606","971110","0.0-3.0-11.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","607","972621","0.0-3.0-11.0-2.0-24.0","null","<p>X</p>","null","detection","false","false","90","8","","","","","","","","","2","","","","","",""
"","html-keyboard-response","608","972628","0.0-3.0-11.0-2.0-25.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","609","972930","0.0-3.0-11.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","610","973244","0.0-3.0-11.0-2.0-27.0","310.6599999591708","<p>T</p>","75","detection","true","true","75","8","","","","","","","","","3","","","","","",""
"","html-keyboard-response","611","974446","0.0-3.0-11.0-2.0-28.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","612","974756","0.0-3.0-11.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","613","976263","0.0-3.0-11.0-2.0-30.0","null","<p>E</p>","null","detection","false","false","90","8","","","","","","","","","0","","","","","",""
"","html-keyboard-response","614","976269","0.0-3.0-11.0-2.0-31.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","615","976584","0.0-3.0-11.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","616","978092","0.0-3.0-11.0-2.0-33.0","null","<p>X</p>","null","detection","false","false","90","8","","","","","","","","","2","","","","","",""
"","html-keyboard-response","617","978099","0.0-3.0-11.0-2.0-34.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","618","978400","0.0-3.0-11.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","619","979918","0.0-3.0-11.0-2.0-36.0","null","<p>E</p>","null","detection","false","false","90","8","","","","","","","","","0","","","","","",""
"","html-keyboard-response","620","979925","0.0-3.0-11.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","621","980238","0.0-3.0-11.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","622","980557","0.0-3.0-11.0-2.0-39.0","315.37500000558794","<p>T</p>","75","detection","true","true","75","8","","","","","","","","","3","","","","","",""
"","html-keyboard-response","623","981753","0.0-3.0-11.0-2.0-40.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","624","982055","0.0-3.0-11.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","625","983566","0.0-3.0-11.0-2.0-42.0","null","<p>E</p>","null","detection","false","false","90","8","","","","","","","","","0","","","","","",""
"","html-keyboard-response","626","983572","0.0-3.0-11.0-2.0-43.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","627","983875","0.0-3.0-11.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","628","984670","0.0-3.0-11.0-3.0","792.3150002025068","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","629","992349","0.0-3.0-12.0-0.0","7677.415000041947","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","9","","","","","","84","","78.76060223987224","","","","","","",""
"","html-keyboard-response","630","995969","0.0-3.0-13.0-0.0","3617.12499987334","<p style='font-size':25px> You want <strong> 4.36 </strong> points. </p> <p> The computer offers <strong>4.56</strong> points. </p><p> You will be given 4.56 points if you achieve at least 80% accuracy on this task. </p><img src=""./static/img/fractal1.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","631","996084","0.0-3.0-14.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","632","998106","0.0-3.0-14.0-1.0-0.0","2019.9649999849498","<p>In this task, you will need to press <strong>H</strong> every time you see the same letter you saw 3 letters ago.</p> <p>If the image on screen was not the one you saw 3 letters ago, do not press anything.</p><p>If you see a T, press <strong>K</strong> as fast as you can.</p><p>Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","","","","","","","","","","","","","","","","","","","",""
"","categorize-html","633","999621","0.0-3.0-14.0-2.0-0.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","634","999624","0.0-3.0-14.0-2.0-1.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","635","999933","0.0-3.0-14.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","636","1001446","0.0-3.0-14.0-2.0-3.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","637","1001452","0.0-3.0-14.0-2.0-4.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","638","1001766","0.0-3.0-14.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","639","1002862","0.0-3.0-14.0-2.0-6.0","1092.6699999254197","<p>R</p>","72","combine","false","false","90","9","","","0","3","","","","","","","","","","",""
"","html-keyboard-response","640","1003271","0.0-3.0-14.0-2.0-7.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","641","1003577","0.0-3.0-14.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","","",""
"","categorize-html","642","1003937","0.0-3.0-14.0-2.0-9.0","356.35999985970557","<p>R</p>","72","combine","true","false","72","9","","","1","3","","","","","","","","","","",""
"","html-keyboard-response","643","1005094","0.0-3.0-14.0-2.0-10.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","","",""
