"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","task","correct","detect","correct_key","tasknum","practice_accuracy","practice","nback","n","response","BDMquizgrade","slider_start","stimnum","TOT","overall","performance_by_block","points_list","value_list","offer_list"
"","categorize-html","482","1131038","0.0-3.0-3.0-2.0-33.0","370.7449999637902","<p>T</p>","75","detection","true","true","75","6","","","","","","","","3","","","","","",""
"","html-keyboard-response","483","1132177","0.0-3.0-3.0-2.0-34.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","484","1132486","0.0-3.0-3.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","485","1134013","0.0-3.0-3.0-2.0-36.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","0","","","","","",""
"","html-keyboard-response","486","1134021","0.0-3.0-3.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","487","1134325","0.0-3.0-3.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","488","1135840","0.0-3.0-3.0-2.0-39.0","null","<p>R</p>","null","detection","false","false","90","6","","","","","","","","1","","","","","",""
"","html-keyboard-response","489","1135848","0.0-3.0-3.0-2.0-40.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","490","1136161","0.0-3.0-3.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","491","1137678","0.0-3.0-3.0-2.0-42.0","null","<p>E</p>","null","detection","false","false","90","6","","","","","","","","0","","","","","",""
"","html-keyboard-response","492","1137685","0.0-3.0-3.0-2.0-43.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","493","1137988","0.0-3.0-3.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","494","1140760","0.0-3.0-3.0-3.0","2769.550000084564","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","",""
"","html-slider-response","495","1148473","0.0-3.0-4.0-0.0","7708.869999973103","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","7","","","","","68","","63.808523829919864","","","","","","",""
"","html-keyboard-response","496","1151949","0.0-3.0-5.0-0.0","3474.0199998486787","<p style='font-size':25px> You want <strong> 3.72 </strong> points. </p> <p> The computer offers <strong>3.68</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","497","1152066","0.0-3.0-7.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","498","1154101","0.0-3.0-7.0-1.0-0.0","2032.8949999529868","<p>In this task, you will need to press <strong>K</strong> every time you see the target letter <strong>T</strong>. </p><p>You must respond while the letter is on screen or your answer will not count.</p><p> Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","",""
"","categorize-html","499","1155606","0.0-3.0-7.0-2.0-0.0","null","<p>R</p>","null","detection","false","false","90","7","","","","","","","","1","","","","","",""
"","html-keyboard-response","500","1155610","0.0-3.0-7.0-2.0-1.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","501","1155927","0.0-3.0-7.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","502","1157441","0.0-3.0-7.0-2.0-3.0","null","<p>X</p>","null","detection","false","false","90","7","","","","","","","","2","","","","","",""
"","html-keyboard-response","503","1157452","0.0-3.0-7.0-2.0-4.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","504","1157771","0.0-3.0-7.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","505","1158246","0.0-3.0-7.0-2.0-6.0","472.5549998693168","<p>T</p>","75","detection","true","true","75","7","","","","","","","","3","","","","","",""
"","html-keyboard-response","506","1159297","0.0-3.0-7.0-2.0-7.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","507","1159604","0.0-3.0-7.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","508","1161120","0.0-3.0-7.0-2.0-9.0","null","<p>E</p>","null","detection","false","false","90","7","","","","","","","","0","","","","","",""
"","html-keyboard-response","509","1161126","0.0-3.0-7.0-2.0-10.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","510","1161443","0.0-3.0-7.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","511","1161837","0.0-3.0-7.0-2.0-12.0","389.15499998256564","<p>T</p>","75","detection","true","true","75","7","","","","","","","","3","","","","","",""
"","html-keyboard-response","512","1162952","0.0-3.0-7.0-2.0-13.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","513","1163257","0.0-3.0-7.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","514","1164777","0.0-3.0-7.0-2.0-15.0","null","<p>X</p>","null","detection","false","false","90","7","","","","","","","","2","","","","","",""
"","html-keyboard-response","515","1164783","0.0-3.0-7.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","516","1165086","0.0-3.0-7.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","517","1166599","0.0-3.0-7.0-2.0-18.0","null","<p>E</p>","null","detection","false","false","90","7","","","","","","","","0","","","","","",""
"","html-keyboard-response","518","1166606","0.0-3.0-7.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","519","1166924","0.0-3.0-7.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","520","1168445","0.0-3.0-7.0-2.0-21.0","null","<p>R</p>","null","detection","false","false","90","7","","","","","","","","1","","","","","",""
"","html-keyboard-response","521","1168452","0.0-3.0-7.0-2.0-22.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","522","1168759","0.0-3.0-7.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","523","1169130","0.0-3.0-7.0-2.0-24.0","365.6699999701232","<p>T</p>","75","detection","true","true","75","7","","","","","","","","3","","","","","",""
"","html-keyboard-response","524","1170276","0.0-3.0-7.0-2.0-25.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","525","1170579","0.0-3.0-7.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","526","1172093","0.0-3.0-7.0-2.0-27.0","null","<p>X</p>","null","detection","false","false","90","7","","","","","","","","2","","","","","",""
"","html-keyboard-response","527","1172101","0.0-3.0-7.0-2.0-28.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","528","1172405","0.0-3.0-7.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","529","1173928","0.0-3.0-7.0-2.0-30.0","null","<p>E</p>","null","detection","false","false","90","7","","","","","","","","0","","","","","",""
"","html-keyboard-response","530","1173935","0.0-3.0-7.0-2.0-31.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","531","1174251","0.0-3.0-7.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","532","1175767","0.0-3.0-7.0-2.0-33.0","null","<p>R</p>","null","detection","false","false","90","7","","","","","","","","1","","","","","",""
"","html-keyboard-response","533","1175772","0.0-3.0-7.0-2.0-34.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","534","1176078","0.0-3.0-7.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","535","1177608","0.0-3.0-7.0-2.0-36.0","null","<p>E</p>","null","detection","false","false","90","7","","","","","","","","0","","","","","",""
"","html-keyboard-response","536","1177616","0.0-3.0-7.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","537","1177922","0.0-3.0-7.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","538","1179459","0.0-3.0-7.0-2.0-39.0","null","<p>E</p>","null","detection","false","false","90","7","","","","","","","","0","","","","","",""
"","html-keyboard-response","539","1179465","0.0-3.0-7.0-2.0-40.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","540","1179779","0.0-3.0-7.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","541","1181301","0.0-3.0-7.0-2.0-42.0","null","<p>E</p>","null","detection","false","false","90","7","","","","","","","","0","","","","","",""
"","html-keyboard-response","542","1181307","0.0-3.0-7.0-2.0-43.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","543","1181622","0.0-3.0-7.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","544","1182491","0.0-3.0-7.0-3.0","865.1350000873208","<p>Great job! You earned 1 point(s) from this task.</p> </p><p>Press the space bar to continue. </p>","32","debrief","","","","","","","","","","","","","","","","","",""
"","html-slider-response","545","1191702","0.0-3.0-8.0-0.0","9207.304999930784","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","8","","","","","64","","36.39409755029948","","","","","","",""
"","html-keyboard-response","546","1196116","0.0-3.0-9.0-0.0","4411.334999836981","<p style='font-size':25px> You want <strong> 3.56 </strong> points. </p> <p> The computer offers <strong>4.00</strong> points. </p><p> You will be given 4.00 points if you achieve at least 80% accuracy on this task. </p><img src=""./static/img/fractal1.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","547","1196230","0.0-3.0-10.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","548","1198117","0.0-3.0-10.0-1.0-0.0","1884.275000076741","<p>In this task, you will need to press <strong>H</strong> every time you see the same letter you saw 3 letters ago.</p> <p>If the image on screen was not the one you saw 3 letters ago, do not press anything.</p><p>If you see a T, press <strong>K</strong> as fast as you can.</p><p>Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","","","","","","","","","","","","","","","","","","",""
"","categorize-html","549","1199631","0.0-3.0-10.0-2.0-0.0","null","<p>E</p>","null","combine","false","false","90","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","550","1199640","0.0-3.0-10.0-2.0-1.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","551","1199960","0.0-3.0-10.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","552","1201476","0.0-3.0-10.0-2.0-3.0","null","<p>R</p>","null","combine","false","false","90","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","553","1201482","0.0-3.0-10.0-2.0-4.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","554","1201799","0.0-3.0-10.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","555","1203317","0.0-3.0-10.0-2.0-6.0","null","<p>X</p>","null","combine","false","false","90","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","556","1203325","0.0-3.0-10.0-2.0-7.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","557","1203650","0.0-3.0-10.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","558","1204426","0.0-3.0-10.0-2.0-9.0","773.6099998001009","<p>E</p>","72","combine","true","false","72","8","","","1","3","","","","","","","","","",""
"","html-keyboard-response","559","1205159","0.0-3.0-10.0-2.0-10.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","560","1205468","0.0-3.0-10.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","561","1206522","0.0-3.0-10.0-2.0-12.0","1052.3800000082701","<p>R</p>","72","combine","true","false","72","8","","","1","3","","","","","","","","","",""
"","html-keyboard-response","562","1206971","0.0-3.0-10.0-2.0-13.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","563","1207279","0.0-3.0-10.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","564","1208140","0.0-3.0-10.0-2.0-15.0","858.3599999547005","<p>X</p>","72","combine","true","false","72","8","","","1","3","","","","","","","","","",""
"","html-keyboard-response","565","1208799","0.0-3.0-10.0-2.0-16.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","566","1209104","0.0-3.0-10.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","567","1210600","0.0-3.0-10.0-2.0-18.0","1492.3300000373274","<p>R</p>","72","combine","false","false","90","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","568","1210610","0.0-3.0-10.0-2.0-19.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","569","1210926","0.0-3.0-10.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","570","1211524","0.0-3.0-10.0-2.0-21.0","594.2150000482798","<p>T</p>","75","combine","true","true","75","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","571","1212444","0.0-3.0-10.0-2.0-22.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","572","1212763","0.0-3.0-10.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","573","1214284","0.0-3.0-10.0-2.0-24.0","null","<p>E</p>","null","combine","false","false","90","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","574","1214295","0.0-3.0-10.0-2.0-25.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","575","1214606","0.0-3.0-10.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","576","1215518","0.0-3.0-10.0-2.0-27.0","908.9900001417845","<p>T</p>","75","combine","true","true","75","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","577","1216111","0.0-3.0-10.0-2.0-28.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","578","1216417","0.0-3.0-10.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","579","1217108","0.0-3.0-10.0-2.0-30.0","687.4850001186132","<p>T</p>","75","combine","false","true","72","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","580","1217942","0.0-3.0-10.0-2.0-31.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","581","1218248","0.0-3.0-10.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","582","1219050","0.0-3.0-10.0-2.0-33.0","798.9099998958409","<p>E</p>","72","combine","true","false","72","8","","","1","3","","","","","","","","","",""
"","html-keyboard-response","583","1219755","0.0-3.0-10.0-2.0-34.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","584","1220071","0.0-3.0-10.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","585","1220862","0.0-3.0-10.0-2.0-36.0","786.9949999731034","<p>E</p>","72","combine","false","false","90","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","586","1221587","0.0-3.0-10.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","587","1221895","0.0-3.0-10.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","588","1222715","0.0-3.0-10.0-2.0-39.0","816.0349999088794","<p>T</p>","75","combine","false","true","72","8","","","0","3","","","","","","","","","",""
"","html-keyboard-response","589","1223401","0.0-3.0-10.0-2.0-40.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","590","1223712","0.0-3.0-10.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","591","1225235","0.0-3.0-10.0-2.0-42.0","null","<p>E</p>","null","combine","false","false","72","8","","","1","3","","","","","","","","","",""
"","html-keyboard-response","592","1225245","0.0-3.0-10.0-2.0-43.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","593","1225550","0.0-3.0-10.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","594","1227244","0.0-3.0-10.0-3.0","1691.3099999073893","<p style='font-size:25px'>Great job! You earned 4.00 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","595","1244875","0.0-3.0-12.0-0.0","17626.9499999471","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","9","","","","","60","","38.37348364758893","","","","","","",""
"","html-keyboard-response","596","1249764","0.0-3.0-13.0-0.0","4885.795000009239","<p style='font-size':25px> You want <strong> 3.40 </strong> points. </p> <p> The computer offers <strong>3.88</strong> points. </p><p> You will be given 3.88 points if you achieve at least 80% accuracy on this task. </p><img src=""./static/img/fractal1.jpg"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","597","1249881","0.0-3.0-14.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","598","1252895","0.0-3.0-14.0-1.0-0.0","3012.220000149682","<p>In this task, you will need to press <strong>H</strong> every time you see the same letter you saw 3 letters ago.</p> <p>If the image on screen was not the one you saw 3 letters ago, do not press anything.</p><p>If you see a T, press <strong>K</strong> as fast as you can.</p><p>Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","","","","","","","","","","","","","","","","","","",""
"","categorize-html","599","1254402","0.0-3.0-14.0-2.0-0.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","600","1254409","0.0-3.0-14.0-2.0-1.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","601","1254717","0.0-3.0-14.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","602","1256238","0.0-3.0-14.0-2.0-3.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","603","1256243","0.0-3.0-14.0-2.0-4.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","604","1256554","0.0-3.0-14.0-2.0-5.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","605","1257247","0.0-3.0-14.0-2.0-6.0","690.3599998913705","<p>T</p>","75","combine","true","true","75","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","606","1258060","0.0-3.0-14.0-2.0-7.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","607","1258365","0.0-3.0-14.0-2.0-8.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","608","1259249","0.0-3.0-14.0-2.0-9.0","881.1350001487881","<p>R</p>","72","combine","true","false","72","9","","","1","3","","","","","","","","","",""
"","html-keyboard-response","609","1259880","0.0-3.0-14.0-2.0-10.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","610","1260186","0.0-3.0-14.0-2.0-11.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","611","1260882","0.0-3.0-14.0-2.0-12.0","692.3149998765439","<p>T</p>","75","combine","true","true","75","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","612","1261699","0.0-3.0-14.0-2.0-13.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","613","1262008","0.0-3.0-14.0-2.0-14.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","614","1263532","0.0-3.0-14.0-2.0-15.0","null","<p>E</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","615","1263543","0.0-3.0-14.0-2.0-16.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","616","1263845","0.0-3.0-14.0-2.0-17.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","617","1265359","0.0-3.0-14.0-2.0-18.0","null","<p>E</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","618","1265366","0.0-3.0-14.0-2.0-19.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","619","1265684","0.0-3.0-14.0-2.0-20.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","620","1267204","0.0-3.0-14.0-2.0-21.0","null","<p>E</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","621","1267212","0.0-3.0-14.0-2.0-22.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","622","1267532","0.0-3.0-14.0-2.0-23.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","623","1269049","0.0-3.0-14.0-2.0-24.0","null","<p>R</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","624","1269055","0.0-3.0-14.0-2.0-25.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","625","1269372","0.0-3.0-14.0-2.0-26.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","626","1270095","0.0-3.0-14.0-2.0-27.0","719.7150001302361","<p>E</p>","72","combine","true","false","72","9","","","1","3","","","","","","","","","",""
"","html-keyboard-response","627","1270892","0.0-3.0-14.0-2.0-28.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","628","1271201","0.0-3.0-14.0-2.0-29.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","629","1272720","0.0-3.0-14.0-2.0-30.0","null","<p>X</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","630","1272726","0.0-3.0-14.0-2.0-31.0","null","<p style=""color: red"">X</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","631","1273042","0.0-3.0-14.0-2.0-32.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","632","1274345","0.0-3.0-14.0-2.0-33.0","1300.3449998795986","<p>E</p>","72","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","633","1274555","0.0-3.0-14.0-2.0-34.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","634","1274868","0.0-3.0-14.0-2.0-35.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","635","1276084","0.0-3.0-14.0-2.0-36.0","1211.3250000402331","<p>E</p>","72","combine","true","false","72","9","","","1","3","","","","","","","","","",""
"","html-keyboard-response","636","1276376","0.0-3.0-14.0-2.0-37.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","637","1276681","0.0-3.0-14.0-2.0-38.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","638","1278207","0.0-3.0-14.0-2.0-39.0","null","<p>E</p>","null","combine","false","false","90","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","639","1278213","0.0-3.0-14.0-2.0-40.0","null","<p style=""color: red"">E</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","640","1278524","0.0-3.0-14.0-2.0-41.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","categorize-html","641","1279131","0.0-3.0-14.0-2.0-42.0","603.7149999756366","<p>T</p>","75","combine","true","true","75","9","","","0","3","","","","","","","","","",""
"","html-keyboard-response","642","1280036","0.0-3.0-14.0-2.0-43.0","null","<p style=""color: red"">T</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","643","1280352","0.0-3.0-14.0-2.0-44.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","644","1282015","0.0-3.0-14.0-3.0","1658.7000000290573","<p style='font-size:25px'>Great job! You earned 3.88 point(s) from this task.</p> </p><p style='font-size:25px'>Press the space bar to continue. </p>","32","","","","","","","","","","","","","","","","","","",""
"","html-slider-response","645","1294431","0.0-3.0-16.0-0.0","12411.915000062436","<img src=""./static/img/fractal1.jpg"" width=""250"" height=""250""","","BDM","","","","10","","","","","68","","84.39747980329197","","","","","","",""
"","html-keyboard-response","646","1297432","0.0-3.0-17.0-0.0","2998.585000168532","<p style='font-size':25px> You want <strong> 3.72 </strong> points. </p> <p> The computer offers <strong>3.60</strong> points. </p><p> You will do the following task instead to earn 1 point. </p> <img src=""./static/img/fractal2.png"" width=""250"" height=""250"" location='center'></img><p>[Press the space bar to continue.]</p>","32","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","647","1297540","0.0-3.0-19.0-0.0","null","+","null","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","648","1298868","0.0-3.0-19.0-1.0-0.0","1326.38999982737","<p>In this task, you will need to press <strong>K</strong> every time you see the target letter <strong>T</strong>. </p><p>You must respond while the letter is on screen or your answer will not count.</p><p> Pay attention! If you are not at least 80% accurate, you will not earn points for completing this task.</p> <p>Press space to begin.</p>","32","instructions","","","","","","","","","","","","","","","","","",""
"","categorize-html","649","1300372","0.0-3.0-19.0-2.0-0.0","null","<p>R</p>","null","detection","false","false","90","10","","","","","","","","1","","","","","",""
"","html-keyboard-response","650","1300381","0.0-3.0-19.0-2.0-1.0","null","<p style=""color: red"">R</p>","null","feedback","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","651","1300696","0.0-3.0-19.0-2.0-2.0","null"," ","null","ITI","","","","","","","","","","","","","","","","","",""
